/// OKKK - KUWAIT REGIONS
MAP:Kuwait SMGCS - REGIONS:AGT2
FOLDER:Kuwait SMGCS
LINE:N029.11.28.966:E047.57.49.486:N029.11.28.966:E047.57.49.486
LINE:N029.11.28.966:E047.57.49.486:N029.11.28.687:E047.57.49.183
LINE:N029.11.28.687:E047.57.49.183:N029.11.28.687:E047.57.49.183
LINE:N029.11.28.687:E047.57.49.183:N029.11.28.446:E047.57.48.836
LINE:N029.11.28.446:E047.57.48.836:N029.11.28.446:E047.57.48.836
LINE:N029.11.28.446:E047.57.48.836:N029.11.27.648:E047.57.46.915
LINE:N029.11.27.648:E047.57.46.915:N029.11.27.648:E047.57.46.915
LINE:N029.11.27.648:E047.57.46.915:N029.11.27.593:E047.57.46.748
LINE:N029.11.27.593:E047.57.46.748:N029.11.27.593:E047.57.46.748
LINE:N029.11.27.593:E047.57.46.748:N029.11.27.549:E047.57.46.584
LINE:N029.11.27.549:E047.57.46.584:N029.11.27.549:E047.57.46.584
LINE:N029.11.27.549:E047.57.46.584:N029.11.27.509:E047.57.46.409
LINE:N029.11.27.509:E047.57.46.409:N029.11.27.509:E047.57.46.409
LINE:N029.11.27.509:E047.57.46.409:N029.11.27.489:E047.57.46.226
LINE:N029.11.27.489:E047.57.46.226:N029.11.27.489:E047.57.46.226
LINE:N029.11.27.489:E047.57.46.226:N029.11.27.482:E047.57.46.056
LINE:N029.11.27.482:E047.57.46.056:N029.11.27.482:E047.57.46.056
LINE:N029.11.27.482:E047.57.46.056:N029.11.27.483:E047.57.45.884
LINE:N029.11.27.483:E047.57.45.884:N029.11.27.483:E047.57.45.884
LINE:N029.11.27.483:E047.57.45.884:N029.11.27.500:E047.57.45.709
LINE:N029.11.27.500:E047.57.45.709:N029.11.27.500:E047.57.45.709
LINE:N029.11.27.500:E047.57.45.709:N029.11.27.529:E047.57.45.532
LINE:N029.11.27.529:E047.57.45.532:N029.11.27.529:E047.57.45.532
LINE:N029.11.27.529:E047.57.45.532:N029.11.28.327:E047.57.43.035
LINE:N029.11.28.327:E047.57.43.035:N029.11.28.327:E047.57.43.035
LINE:N029.11.28.327:E047.57.43.035:N029.11.27.477:E047.57.43.487
LINE:N029.11.27.477:E047.57.43.487:N029.11.27.477:E047.57.43.487
LINE:N029.11.27.477:E047.57.43.487:N029.11.26.665:E047.57.41.482
LINE:N029.11.26.665:E047.57.41.482:N029.11.26.665:E047.57.41.482
LINE:N029.11.26.665:E047.57.41.482:N029.13.41.487:E047.56.29.825
LINE:N029.13.41.487:E047.56.29.825:N029.13.41.487:E047.56.29.825
LINE:N029.13.41.487:E047.56.29.825:N029.13.42.294:E047.56.31.815
LINE:N029.13.42.294:E047.56.31.815:N029.13.42.294:E047.56.31.815
LINE:N029.13.42.294:E047.56.31.815:N029.13.41.432:E047.56.32.274
LINE:N029.13.41.432:E047.56.32.274:N029.13.41.432:E047.56.32.274
LINE:N029.13.41.432:E047.56.32.274:N029.13.43.676:E047.56.33.213
LINE:N029.13.43.676:E047.56.33.213:N029.13.43.676:E047.56.33.213
LINE:N029.13.43.676:E047.56.33.213:N029.13.43.922:E047.56.33.408
LINE:N029.13.43.922:E047.56.33.408:N029.13.43.922:E047.56.33.408
LINE:N029.13.43.922:E047.56.33.408:N029.13.44.143:E047.56.33.631
LINE:N029.13.44.143:E047.56.33.631:N029.13.44.143:E047.56.33.631
LINE:N029.13.44.143:E047.56.33.631:N029.13.44.324:E047.56.33.908
LINE:N029.13.44.324:E047.56.33.908:N029.13.44.324:E047.56.33.908
LINE:N029.13.44.324:E047.56.33.908:N029.13.44.474:E047.56.34.197
LINE:N029.13.44.474:E047.56.34.197:N029.13.44.474:E047.56.34.197
LINE:N029.13.44.474:E047.56.34.197:N029.13.47.379:E047.56.41.320
LINE:N029.13.47.379:E047.56.41.320:N029.13.47.379:E047.56.41.320
LINE:N029.13.47.379:E047.56.41.320:N029.13.15.190:E047.56.58.556
LINE:N029.13.15.190:E047.56.58.556:N029.13.15.190:E047.56.58.556
LINE:N029.13.15.190:E047.56.58.556:N029.13.15.028:E047.56.58.682
LINE:N029.13.15.028:E047.56.58.682:N029.13.15.028:E047.56.58.682
LINE:N029.13.15.028:E047.56.58.682:N029.13.14.893:E047.56.58.839
LINE:N029.13.14.893:E047.56.58.839:N029.13.14.893:E047.56.58.839
LINE:N029.13.14.893:E047.56.58.839:N029.13.14.771:E047.56.59.040
LINE:N029.13.14.771:E047.56.59.040:N029.13.14.771:E047.56.59.040
LINE:N029.13.14.771:E047.56.59.040:N029.13.14.695:E047.56.59.256
LINE:N029.13.14.695:E047.56.59.256:N029.13.14.695:E047.56.59.256
LINE:N029.13.14.695:E047.56.59.256:N029.13.14.648:E047.56.59.464
LINE:N029.13.14.648:E047.56.59.464:N029.13.14.648:E047.56.59.464
LINE:N029.13.14.648:E047.56.59.464:N029.13.14.643:E047.56.59.675
LINE:N029.13.14.643:E047.56.59.675:N029.13.14.643:E047.56.59.675
LINE:N029.13.14.643:E047.56.59.675:N029.13.14.665:E047.56.59.880
LINE:N029.13.14.665:E047.56.59.880:N029.13.14.665:E047.56.59.880
LINE:N029.13.14.665:E047.56.59.880:N029.13.14.710:E047.57.00.070
LINE:N029.13.14.710:E047.57.00.070:N029.13.14.710:E047.57.00.070
LINE:N029.13.14.710:E047.57.00.070:N029.13.36.295:E047.57.52.996
LINE:N029.13.36.295:E047.57.52.996:N029.13.36.295:E047.57.52.996
LINE:N029.13.36.295:E047.57.52.996:N029.13.36.408:E047.57.53.167
LINE:N029.13.36.408:E047.57.53.167:N029.13.36.408:E047.57.53.167
LINE:N029.13.36.408:E047.57.53.167:N029.13.36.539:E047.57.53.306
LINE:N029.13.36.539:E047.57.53.306:N029.13.36.539:E047.57.53.306
LINE:N029.13.36.539:E047.57.53.306:N029.13.36.706:E047.57.53.424
LINE:N029.13.36.706:E047.57.53.424:N029.13.36.706:E047.57.53.424
LINE:N029.13.36.706:E047.57.53.424:N029.13.36.887:E047.57.53.516
LINE:N029.13.36.887:E047.57.53.516:N029.13.36.887:E047.57.53.516
LINE:N029.13.36.887:E047.57.53.516:N029.13.37.060:E047.57.53.572
LINE:N029.13.37.060:E047.57.53.572:N029.13.37.060:E047.57.53.572
LINE:N029.13.37.060:E047.57.53.572:N029.13.37.243:E047.57.53.596
LINE:N029.13.37.243:E047.57.53.596:N029.13.37.243:E047.57.53.596
LINE:N029.13.37.243:E047.57.53.596:N029.13.37.432:E047.57.53.586
LINE:N029.13.37.432:E047.57.53.586:N029.13.37.432:E047.57.53.586
LINE:N029.13.37.432:E047.57.53.586:N029.13.37.618:E047.57.53.547
LINE:N029.13.37.618:E047.57.53.547:N029.13.37.618:E047.57.53.547
LINE:N029.13.37.618:E047.57.53.547:N029.13.41.625:E047.57.51.401
LINE:N029.13.41.625:E047.57.51.401:N029.13.41.625:E047.57.51.401
LINE:N029.13.41.625:E047.57.51.401:N029.13.41.783:E047.57.51.274
LINE:N029.13.41.783:E047.57.51.274:N029.13.41.783:E047.57.51.274
LINE:N029.13.41.783:E047.57.51.274:N029.13.41.924:E047.57.51.117
LINE:N029.13.41.924:E047.57.51.117:N029.13.41.924:E047.57.51.117
LINE:N029.13.41.924:E047.57.51.117:N029.13.42.032:E047.57.50.924
LINE:N029.13.42.032:E047.57.50.924:N029.13.42.032:E047.57.50.924
LINE:N029.13.42.032:E047.57.50.924:N029.13.42.111:E047.57.50.721
LINE:N029.13.42.111:E047.57.50.721:N029.13.42.111:E047.57.50.721
LINE:N029.13.42.111:E047.57.50.721:N029.13.42.166:E047.57.50.503
LINE:N029.13.42.166:E047.57.50.503:N029.13.42.166:E047.57.50.503
LINE:N029.13.42.166:E047.57.50.503:N029.13.42.191:E047.57.50.273
LINE:N029.13.42.191:E047.57.50.273:N029.13.42.191:E047.57.50.273
LINE:N029.13.42.191:E047.57.50.273:N029.13.42.177:E047.57.50.057
LINE:N029.13.42.177:E047.57.50.057:N029.13.42.177:E047.57.50.057
LINE:N029.13.42.177:E047.57.50.057:N029.13.42.124:E047.57.49.824
LINE:N029.13.42.124:E047.57.49.824:N029.13.42.124:E047.57.49.824
LINE:N029.13.42.124:E047.57.49.824:N029.13.41.774:E047.57.48.966
LINE:N029.13.41.774:E047.57.48.966:N029.13.41.774:E047.57.48.966
LINE:N029.13.41.774:E047.57.48.966:N029.13.37.678:E047.57.51.160
LINE:N029.13.37.678:E047.57.51.160:N029.13.37.678:E047.57.51.160
LINE:N029.13.37.678:E047.57.51.160:N029.13.22.474:E047.57.13.878
LINE:N029.13.22.474:E047.57.13.878:N029.13.22.474:E047.57.13.878
LINE:N029.13.22.474:E047.57.13.878:N029.13.32.864:E047.57.08.314
LINE:N029.13.32.864:E047.57.08.314:N029.13.32.864:E047.57.08.314
LINE:N029.13.32.864:E047.57.08.314:N029.13.43.246:E047.57.33.773
LINE:N029.13.43.246:E047.57.33.773:N029.13.43.246:E047.57.33.773
LINE:N029.13.43.246:E047.57.33.773:N029.14.19.255:E047.57.14.490
LINE:N029.14.19.255:E047.57.14.490:N029.14.19.255:E047.57.14.490
LINE:N029.14.19.255:E047.57.14.490:N029.14.23.856:E047.57.25.773
LINE:N029.14.23.856:E047.57.25.773:N029.14.23.856:E047.57.25.773
LINE:N029.14.23.856:E047.57.25.773:N029.14.22.097:E047.57.26.715
LINE:N029.14.22.097:E047.57.26.715:N029.14.22.097:E047.57.26.715
LINE:N029.14.22.097:E047.57.26.715:N029.14.23.696:E047.57.30.636
LINE:N029.14.23.696:E047.57.30.636:N029.14.23.696:E047.57.30.636
LINE:N029.14.23.696:E047.57.30.636:N029.14.20.741:E047.57.32.219
LINE:N029.14.20.741:E047.57.32.219:N029.14.20.741:E047.57.32.219
LINE:N029.14.20.741:E047.57.32.219:N029.14.20.641:E047.57.32.303
LINE:N029.14.20.641:E047.57.32.303:N029.14.20.641:E047.57.32.303
LINE:N029.14.20.641:E047.57.32.303:N029.14.20.557:E047.57.32.408
LINE:N029.14.20.557:E047.57.32.408:N029.14.20.557:E047.57.32.408
LINE:N029.14.20.557:E047.57.32.408:N029.14.20.490:E047.57.32.533
LINE:N029.14.20.490:E047.57.32.533:N029.14.20.490:E047.57.32.533
LINE:N029.14.20.490:E047.57.32.533:N029.14.20.444:E047.57.32.659
LINE:N029.14.20.444:E047.57.32.659:N029.14.20.444:E047.57.32.659
LINE:N029.14.20.444:E047.57.32.659:N029.14.20.411:E047.57.32.786
LINE:N029.14.20.411:E047.57.32.786:N029.14.20.411:E047.57.32.786
LINE:N029.14.20.411:E047.57.32.786:N029.14.20.397:E047.57.32.916
LINE:N029.14.20.397:E047.57.32.916:N029.14.20.397:E047.57.32.916
LINE:N029.14.20.397:E047.57.32.916:N029.14.20.407:E047.57.33.056
LINE:N029.14.20.407:E047.57.33.056:N029.14.20.407:E047.57.33.056
LINE:N029.14.20.407:E047.57.33.056:N029.14.20.436:E047.57.33.180
LINE:N029.14.20.436:E047.57.33.180:N029.14.20.436:E047.57.33.180
LINE:N029.14.20.436:E047.57.33.180:N029.14.23.859:E047.57.41.573
LINE:N029.14.23.859:E047.57.41.573:N029.14.23.859:E047.57.41.573
LINE:N029.14.23.859:E047.57.41.573:N029.14.25.542:E047.57.40.671
LINE:N029.14.25.542:E047.57.40.671:N029.14.25.542:E047.57.40.671
LINE:N029.14.25.542:E047.57.40.671:N029.14.26.167:E047.57.42.205
LINE:N029.14.26.167:E047.57.42.205:N029.14.26.167:E047.57.42.205
LINE:N029.14.26.167:E047.57.42.205:N029.14.27.874:E047.57.42.379
LINE:N029.14.27.874:E047.57.42.379:N029.14.27.874:E047.57.42.379
LINE:N029.14.27.874:E047.57.42.379:N029.14.28.052:E047.57.42.422
LINE:N029.14.28.052:E047.57.42.422:N029.14.28.052:E047.57.42.422
LINE:N029.14.28.052:E047.57.42.422:N029.14.28.229:E047.57.42.490
LINE:N029.14.28.229:E047.57.42.490:N029.14.28.229:E047.57.42.490
LINE:N029.14.28.229:E047.57.42.490:N029.14.28.402:E047.57.42.581
LINE:N029.14.28.402:E047.57.42.581:N029.14.28.402:E047.57.42.581
LINE:N029.14.28.402:E047.57.42.581:N029.14.28.571:E047.57.42.701
LINE:N029.14.28.571:E047.57.42.701:N029.14.28.571:E047.57.42.701
LINE:N029.14.28.571:E047.57.42.701:N029.14.28.713:E047.57.42.840
LINE:N029.14.28.713:E047.57.42.840:N029.14.28.713:E047.57.42.840
LINE:N029.14.28.713:E047.57.42.840:N029.14.28.844:E047.57.42.998
LINE:N029.14.28.844:E047.57.42.998:N029.14.28.844:E047.57.42.998
LINE:N029.14.28.844:E047.57.42.998:N029.14.28.954:E047.57.43.196
LINE:N029.14.28.954:E047.57.43.196:N029.14.28.954:E047.57.43.196
LINE:N029.14.28.954:E047.57.43.196:N029.14.29.049:E047.57.43.400
LINE:N029.14.29.049:E047.57.43.400:N029.14.29.049:E047.57.43.400
LINE:N029.14.29.049:E047.57.43.400:N029.14.30.228:E047.57.46.352
LINE:N029.14.30.228:E047.57.46.352:N029.14.30.228:E047.57.46.352
LINE:N029.14.30.228:E047.57.46.352:N029.14.30.310:E047.57.46.518
LINE:N029.14.30.310:E047.57.46.518:N029.14.30.310:E047.57.46.518
LINE:N029.14.30.310:E047.57.46.518:N029.14.30.409:E047.57.46.648
LINE:N029.14.30.409:E047.57.46.648:N029.14.30.409:E047.57.46.648
LINE:N029.14.30.409:E047.57.46.648:N029.14.30.534:E047.57.46.763
LINE:N029.14.30.534:E047.57.46.763:N029.14.30.534:E047.57.46.763
LINE:N029.14.30.534:E047.57.46.763:N029.14.30.668:E047.57.46.845
LINE:N029.14.30.668:E047.57.46.845:N029.14.30.668:E047.57.46.845
LINE:N029.14.30.668:E047.57.46.845:N029.14.30.823:E047.57.46.906
LINE:N029.14.30.823:E047.57.46.906:N029.14.30.823:E047.57.46.906
LINE:N029.14.30.823:E047.57.46.906:N029.14.30.983:E047.57.46.924
LINE:N029.14.30.983:E047.57.46.924:N029.14.30.983:E047.57.46.924
LINE:N029.14.30.983:E047.57.46.924:N029.14.31.169:E047.57.46.894
LINE:N029.14.31.169:E047.57.46.894:N029.14.31.169:E047.57.46.894
LINE:N029.14.31.169:E047.57.46.894:N029.14.31.345:E047.57.46.820
LINE:N029.14.31.345:E047.57.46.820:N029.14.31.345:E047.57.46.820
LINE:N029.14.31.345:E047.57.46.820:N029.15.07.617:E047.57.27.513
LINE:N029.15.07.617:E047.57.27.513:N029.15.07.617:E047.57.27.513
LINE:N029.15.07.617:E047.57.27.513:N029.15.10.052:E047.57.33.664
LINE:N029.15.10.052:E047.57.33.664:N029.15.10.052:E047.57.33.664
LINE:N029.15.10.052:E047.57.33.664:N029.14.36.696:E047.57.51.005
LINE:N029.14.36.696:E047.57.51.005:N029.14.36.696:E047.57.51.005
LINE:N029.14.36.696:E047.57.51.005:N029.14.35.101:E047.57.47.053
LINE:N029.14.35.101:E047.57.47.053:N029.14.35.101:E047.57.47.053
LINE:N029.14.35.101:E047.57.47.053:N029.14.35.028:E047.57.46.911
LINE:N029.14.35.028:E047.57.46.911:N029.14.35.028:E047.57.46.911
LINE:N029.14.35.028:E047.57.46.911:N029.14.34.914:E047.57.46.774
LINE:N029.14.34.914:E047.57.46.774:N029.14.34.914:E047.57.46.774
LINE:N029.14.34.914:E047.57.46.774:N029.14.34.798:E047.57.46.676
LINE:N029.14.34.798:E047.57.46.676:N029.14.34.798:E047.57.46.676
LINE:N029.14.34.798:E047.57.46.676:N029.14.34.662:E047.57.46.602
LINE:N029.14.34.662:E047.57.46.602:N029.14.34.662:E047.57.46.602
LINE:N029.14.34.662:E047.57.46.602:N029.14.34.518:E047.57.46.556
LINE:N029.14.34.518:E047.57.46.556:N029.14.34.518:E047.57.46.556
LINE:N029.14.34.518:E047.57.46.556:N029.14.34.364:E047.57.46.542
LINE:N029.14.34.364:E047.57.46.542:N029.14.34.364:E047.57.46.542
LINE:N029.14.34.364:E047.57.46.542:N029.14.34.216:E047.57.46.557
LINE:N029.14.34.216:E047.57.46.557:N029.14.34.216:E047.57.46.557
LINE:N029.14.34.216:E047.57.46.557:N029.14.34.074:E047.57.46.600
LINE:N029.14.34.074:E047.57.46.600:N029.14.34.074:E047.57.46.600
LINE:N029.14.34.074:E047.57.46.600:N029.14.31.775:E047.57.47.818
LINE:N029.14.31.775:E047.57.47.818:N029.14.31.775:E047.57.47.818
LINE:N029.14.31.775:E047.57.47.818:N029.14.31.620:E047.57.47.929
LINE:N029.14.31.620:E047.57.47.929:N029.14.31.620:E047.57.47.929
LINE:N029.14.31.620:E047.57.47.929:N029.14.31.487:E047.57.48.068
LINE:N029.14.31.487:E047.57.48.068:N029.14.31.487:E047.57.48.068
LINE:N029.14.31.487:E047.57.48.068:N029.14.31.381:E047.57.48.247
LINE:N029.14.31.381:E047.57.48.247:N029.14.31.381:E047.57.48.247
LINE:N029.14.31.381:E047.57.48.247:N029.14.31.312:E047.57.48.443
LINE:N029.14.31.312:E047.57.48.443:N029.14.31.312:E047.57.48.443
LINE:N029.14.31.312:E047.57.48.443:N029.14.31.294:E047.57.48.604
LINE:N029.14.31.294:E047.57.48.604:N029.14.31.294:E047.57.48.604
LINE:N029.14.31.294:E047.57.48.604:N029.14.31.298:E047.57.48.756
LINE:N029.14.31.298:E047.57.48.756:N029.14.31.298:E047.57.48.756
LINE:N029.14.31.298:E047.57.48.756:N029.14.31.328:E047.57.48.916
LINE:N029.14.31.328:E047.57.48.916:N029.14.31.328:E047.57.48.916
LINE:N029.14.31.328:E047.57.48.916:N029.14.31.377:E047.57.49.061
LINE:N029.14.31.377:E047.57.49.061:N029.14.31.377:E047.57.49.061
LINE:N029.14.31.377:E047.57.49.061:N029.14.32.584:E047.57.52.053
LINE:N029.14.32.584:E047.57.52.053:N029.14.32.584:E047.57.52.053
LINE:N029.14.32.584:E047.57.52.053:N029.14.32.652:E047.57.52.154
LINE:N029.14.32.652:E047.57.52.154:N029.14.32.652:E047.57.52.154
LINE:N029.14.32.652:E047.57.52.154:N029.14.32.743:E047.57.52.249
LINE:N029.14.32.743:E047.57.52.249:N029.14.32.743:E047.57.52.249
LINE:N029.14.32.743:E047.57.52.249:N029.14.32.853:E047.57.52.326
LINE:N029.14.32.853:E047.57.52.326:N029.14.32.853:E047.57.52.326
LINE:N029.14.32.853:E047.57.52.326:N029.14.32.959:E047.57.52.388
LINE:N029.14.32.959:E047.57.52.388:N029.14.32.959:E047.57.52.388
LINE:N029.14.32.959:E047.57.52.388:N029.14.33.080:E047.57.52.425
LINE:N029.14.33.080:E047.57.52.425:N029.14.33.080:E047.57.52.425
LINE:N029.14.33.080:E047.57.52.425:N029.14.33.207:E047.57.52.445
LINE:N029.14.33.207:E047.57.52.445:N029.14.33.207:E047.57.52.445
LINE:N029.14.33.207:E047.57.52.445:N029.14.33.325:E047.57.52.447
LINE:N029.14.33.325:E047.57.52.447:N029.14.33.325:E047.57.52.447
LINE:N029.14.33.325:E047.57.52.447:N029.14.33.448:E047.57.52.417
LINE:N029.14.33.448:E047.57.52.417:N029.14.33.448:E047.57.52.417
LINE:N029.14.33.448:E047.57.52.417:N029.14.36.099:E047.57.51.011
LINE:N029.14.36.099:E047.57.51.011:N029.14.36.099:E047.57.51.011
LINE:N029.14.36.099:E047.57.51.011:N029.14.39.306:E047.57.58.957
LINE:N029.14.39.306:E047.57.58.957:N029.14.39.306:E047.57.58.957
LINE:N029.14.39.306:E047.57.58.957:N029.14.31.637:E047.58.03.022
LINE:N029.14.31.637:E047.58.03.022:N029.14.31.637:E047.58.03.022
LINE:N029.14.31.637:E047.58.03.022:N029.14.28.442:E047.57.55.106
LINE:N029.14.28.442:E047.57.55.106:N029.14.28.442:E047.57.55.106
LINE:N029.14.28.442:E047.57.55.106:N029.14.28.970:E047.57.54.831
LINE:N029.14.28.970:E047.57.54.831:N029.14.28.970:E047.57.54.831
LINE:N029.14.28.970:E047.57.54.831:N029.14.29.054:E047.57.54.750
LINE:N029.14.29.054:E047.57.54.750:N029.14.29.054:E047.57.54.750
LINE:N029.14.29.054:E047.57.54.750:N029.14.29.122:E047.57.54.652
LINE:N029.14.29.122:E047.57.54.652:N029.14.29.122:E047.57.54.652
LINE:N029.14.29.122:E047.57.54.652:N029.14.29.175:E047.57.54.533
LINE:N029.14.29.175:E047.57.54.533:N029.14.29.175:E047.57.54.533
LINE:N029.14.29.175:E047.57.54.533:N029.14.29.213:E047.57.54.401
LINE:N029.14.29.213:E047.57.54.401:N029.14.29.213:E047.57.54.401
LINE:N029.14.29.213:E047.57.54.401:N029.14.29.234:E047.57.54.284
LINE:N029.14.29.234:E047.57.54.284:N029.14.29.234:E047.57.54.284
LINE:N029.14.29.234:E047.57.54.284:N029.14.29.236:E047.57.54.153
LINE:N029.14.29.236:E047.57.54.153:N029.14.29.236:E047.57.54.153
LINE:N029.14.29.236:E047.57.54.153:N029.14.29.223:E047.57.54.018
LINE:N029.14.29.223:E047.57.54.018:N029.14.29.223:E047.57.54.018
LINE:N029.14.29.223:E047.57.54.018:N029.14.29.186:E047.57.53.882
LINE:N029.14.29.186:E047.57.53.882:N029.14.29.186:E047.57.53.882
LINE:N029.14.29.186:E047.57.53.882:N029.14.27.938:E047.57.50.792
LINE:N029.14.27.938:E047.57.50.792:N029.14.27.938:E047.57.50.792
LINE:N029.14.27.938:E047.57.50.792:N029.14.26.980:E047.57.50.389
LINE:N029.14.26.980:E047.57.50.389:N029.14.26.980:E047.57.50.389
LINE:N029.14.26.980:E047.57.50.389:N029.14.12.149:E047.57.58.251
LINE:N029.14.12.149:E047.57.58.251:N029.14.12.149:E047.57.58.251
LINE:N029.14.12.149:E047.57.58.251:N029.14.11.998:E047.57.58.371
LINE:N029.14.11.998:E047.57.58.371:N029.14.11.998:E047.57.58.371
LINE:N029.14.11.998:E047.57.58.371:N029.14.11.868:E047.57.58.520
LINE:N029.14.11.868:E047.57.58.520:N029.14.11.868:E047.57.58.520
LINE:N029.14.11.868:E047.57.58.520:N029.14.11.763:E047.57.58.700
LINE:N029.14.11.763:E047.57.58.700:N029.14.11.763:E047.57.58.700
LINE:N029.14.11.763:E047.57.58.700:N029.14.11.688:E047.57.58.898
LINE:N029.14.11.688:E047.57.58.898:N029.14.11.688:E047.57.58.898
LINE:N029.14.11.688:E047.57.58.898:N029.14.11.660:E047.57.59.074
LINE:N029.14.11.660:E047.57.59.074:N029.14.11.660:E047.57.59.074
LINE:N029.14.11.660:E047.57.59.074:N029.14.11.658:E047.57.59.250
LINE:N029.14.11.658:E047.57.59.250:N029.14.11.658:E047.57.59.250
LINE:N029.14.11.658:E047.57.59.250:N029.14.11.672:E047.57.59.434
LINE:N029.14.11.672:E047.57.59.434:N029.14.11.672:E047.57.59.434
LINE:N029.14.11.672:E047.57.59.434:N029.14.11.716:E047.57.59.614
LINE:N029.14.11.716:E047.57.59.614:N029.14.11.716:E047.57.59.614
LINE:N029.14.11.716:E047.57.59.614:N029.14.13.286:E047.58.03.473
LINE:N029.14.13.286:E047.58.03.473:N029.14.13.286:E047.58.03.473
LINE:N029.14.13.286:E047.58.03.473:N029.14.16.765:E047.58.01.614
LINE:N029.14.16.765:E047.58.01.614:N029.14.16.765:E047.58.01.614
LINE:N029.14.16.765:E047.58.01.614:N029.14.20.229:E047.58.10.127
LINE:N029.14.20.229:E047.58.10.127:N029.14.20.229:E047.58.10.127
LINE:N029.14.20.229:E047.58.10.127:N029.14.21.233:E047.58.10.546
LINE:N029.14.21.233:E047.58.10.546:N029.14.21.233:E047.58.10.546
LINE:N029.14.21.233:E047.58.10.546:N029.14.26.945:E047.58.24.585
LINE:N029.14.26.945:E047.58.24.585:N029.14.26.945:E047.58.24.585
LINE:N029.14.26.945:E047.58.24.585:N029.14.25.538:E047.58.25.337
LINE:N029.14.25.538:E047.58.25.337:N029.14.25.538:E047.58.25.337
LINE:N029.14.25.538:E047.58.25.337:N029.14.25.330:E047.58.24.824
LINE:N029.14.25.330:E047.58.24.824:N029.14.25.330:E047.58.24.824
LINE:N029.14.25.330:E047.58.24.824:N029.14.24.324:E047.58.25.362
LINE:N029.14.24.324:E047.58.25.362:N029.14.24.324:E047.58.25.362
LINE:N029.14.24.324:E047.58.25.362:N029.14.19.371:E047.58.25.930
LINE:N029.14.19.371:E047.58.25.930:N029.14.19.371:E047.58.25.930
LINE:N029.14.19.371:E047.58.25.930:N029.14.14.204:E047.58.28.674
LINE:N029.14.14.204:E047.58.28.674:N029.14.14.204:E047.58.28.674
LINE:N029.14.14.204:E047.58.28.674:N029.14.13.828:E047.58.28.923
LINE:N029.14.13.828:E047.58.28.923:N029.14.13.828:E047.58.28.923
LINE:N029.14.13.828:E047.58.28.923:N029.14.13.478:E047.58.29.201
LINE:N029.14.13.478:E047.58.29.201:N029.14.13.478:E047.58.29.201
LINE:N029.14.13.478:E047.58.29.201:N029.14.13.274:E047.58.29.445
LINE:N029.14.13.274:E047.58.29.445:N029.14.13.274:E047.58.29.445
LINE:N029.14.13.274:E047.58.29.445:N029.14.13.129:E047.58.29.712
LINE:N029.14.13.129:E047.58.29.712:N029.14.13.129:E047.58.29.712
LINE:N029.14.13.129:E047.58.29.712:N029.14.13.015:E047.58.30.063
LINE:N029.14.13.015:E047.58.30.063:N029.14.13.015:E047.58.30.063
LINE:N029.14.13.015:E047.58.30.063:N029.14.12.978:E047.58.30.431
LINE:N029.14.12.978:E047.58.30.431:N029.14.12.978:E047.58.30.431
LINE:N029.14.12.978:E047.58.30.431:N029.14.12.998:E047.58.30.786
LINE:N029.14.12.998:E047.58.30.786:N029.14.12.998:E047.58.30.786
LINE:N029.14.12.998:E047.58.30.786:N029.14.13.065:E047.58.31.106
LINE:N029.14.13.065:E047.58.31.106:N029.14.13.065:E047.58.31.106
LINE:N029.14.13.065:E047.58.31.106:N029.14.15.503:E047.58.37.280
LINE:N029.14.15.503:E047.58.37.280:N029.14.15.503:E047.58.37.280
LINE:N029.14.15.503:E047.58.37.280:N029.14.15.577:E047.58.37.406
LINE:N029.14.15.577:E047.58.37.406:N029.14.15.577:E047.58.37.406
LINE:N029.14.15.577:E047.58.37.406:N029.14.15.669:E047.58.37.528
LINE:N029.14.15.669:E047.58.37.528:N029.14.15.669:E047.58.37.528
LINE:N029.14.15.669:E047.58.37.528:N029.14.15.776:E047.58.37.600
LINE:N029.14.15.776:E047.58.37.600:N029.14.15.776:E047.58.37.600
LINE:N029.14.15.776:E047.58.37.600:N029.14.15.894:E047.58.37.667
LINE:N029.14.15.894:E047.58.37.667:N029.14.15.894:E047.58.37.667
LINE:N029.14.15.894:E047.58.37.667:N029.14.16.029:E047.58.37.705
LINE:N029.14.16.029:E047.58.37.705:N029.14.16.029:E047.58.37.705
LINE:N029.14.16.029:E047.58.37.705:N029.14.16.164:E047.58.37.717
LINE:N029.14.16.164:E047.58.37.717:N029.14.16.164:E047.58.37.717
LINE:N029.14.16.164:E047.58.37.717:N029.14.16.299:E047.58.37.704
LINE:N029.14.16.299:E047.58.37.704:N029.14.16.299:E047.58.37.704
LINE:N029.14.16.299:E047.58.37.704:N029.14.16.427:E047.58.37.667
LINE:N029.14.16.427:E047.58.37.667:N029.14.16.427:E047.58.37.667
LINE:N029.14.16.427:E047.58.37.667:N029.14.21.564:E047.58.34.933
LINE:N029.14.21.564:E047.58.34.933:N029.14.21.564:E047.58.34.933
LINE:N029.14.21.564:E047.58.34.933:N029.14.20.820:E047.58.33.099
LINE:N029.14.20.820:E047.58.33.099:N029.14.20.820:E047.58.33.099
LINE:N029.14.20.820:E047.58.33.099:N029.14.24.953:E047.58.30.899
LINE:N029.14.24.953:E047.58.30.899:N029.14.24.953:E047.58.30.899
LINE:N029.14.24.953:E047.58.30.899:N029.14.25.602:E047.58.32.502
